output_file,class,patch_id,dates,input_files,shape,temporal_samples,zone_id,crop_type,split
10197.npy,,10197,"['2023-06-28', '2023-07-07']","['data/processed/patches\\230628_reflectance_ortho\\patch\\10197_img.tif', 'data/processed/patches\\230707_reflectance_ortho\\patch\\10197_img.tif']","[20, 64, 64]",2,4,-1,test
10198.npy,,10198,"['2023-06-28', '2023-07-07']","['data/processed/patches\\230628_reflectance_ortho\\patch\\10198_img.tif', 'data/processed/patches\\230707_reflectance_ortho\\patch\\10198_img.tif']","[20, 64, 64]",2,4,-1,test
10199.npy,,10199,"['2023-06-28', '2023-07-07']","['data/processed/patches\\230628_reflectance_ortho\\patch\\10199_img.tif', 'data/processed/patches\\230707_reflectance_ortho\\patch\\10199_img.tif']","[20, 64, 64]",2,4,-1,test
10200.npy,,10200,"['2023-06-28', '2023-07-07']","['data/processed/patches\\230628_reflectance_ortho\\patch\\10200_img.tif', 'data/processed/patches\\230707_reflectance_ortho\\patch\\10200_img.tif']","[20, 64, 64]",2,4,-1,test
10296.npy,,10296,"['2023-06-28', '2023-07-07']","['data/processed/patches\\230628_reflectance_ortho\\patch\\10296_img.tif', 'data/processed/patches\\230707_reflectance_ortho\\patch\\10296_img.tif']","[20, 64, 64]",2,4,-1,test
10297.npy,,10297,"['2023-06-28', '2023-07-07']","['data/processed/patches\\230628_reflectance_ortho\\patch\\10297_img.tif', 'data/processed/patches\\230707_reflectance_ortho\\patch\\10297_img.tif']","[20, 64, 64]",2,4,-1,test
10298_class6.npy,6.0,10298,"['2023-06-28', '2023-07-07']","['data/processed/patches\\230628_reflectance_ortho\\patch\\10298_class6_img.tif', 'data/processed/patches\\230707_reflectance_ortho\\patch\\10298_class6_img.tif']","[20, 64, 64]",2,4,-1,test
10299_class6.npy,6.0,10299,"['2023-06-28', '2023-07-07']","['data/processed/patches\\230628_reflectance_ortho\\patch\\10299_class6_img.tif', 'data/processed/patches\\230707_reflectance_ortho\\patch\\10299_class6_img.tif']","[20, 64, 64]",2,4,-1,test
10300_class6.npy,6.0,10300,"['2023-06-28', '2023-07-07']","['data/processed/patches\\230628_reflectance_ortho\\patch\\10300_class6_img.tif', 'data/processed/patches\\230707_reflectance_ortho\\patch\\10300_class6_img.tif']","[20, 64, 64]",2,4,-1,test
10301_class6.npy,6.0,10301,"['2023-06-28', '2023-07-07']","['data/processed/patches\\230628_reflectance_ortho\\patch\\10301_class6_img.tif', 'data/processed/patches\\230707_reflectance_ortho\\patch\\10301_class6_img.tif']","[20, 64, 64]",2,4,-1,test
10302_class6.npy,6.0,10302,"['2023-06-28', '2023-07-07']","['data/processed/patches\\230628_reflectance_ortho\\patch\\10302_class6_img.tif', 'data/processed/patches\\230707_reflectance_ortho\\patch\\10302_class6_img.tif']","[20, 64, 64]",2,4,-1,test
10303_class6.npy,6.0,10303,"['2023-06-28', '2023-07-07']","['data/processed/patches\\230628_reflectance_ortho\\patch\\10303_class6_img.tif', 'data/processed/patches\\230707_reflectance_ortho\\patch\\10303_class6_img.tif']","[20, 64, 64]",2,4,-1,test
10304_class6.npy,6.0,10304,"['2023-06-28', '2023-07-07']","['data/processed/patches\\230628_reflectance_ortho\\patch\\10304_class6_img.tif', 'data/processed/patches\\230707_reflectance_ortho\\patch\\10304_class6_img.tif']","[20, 64, 64]",2,4,-1,test
10305_class6.npy,6.0,10305,"['2023-06-28', '2023-07-07']","['data/processed/patches\\230628_reflectance_ortho\\patch\\10305_class6_img.tif', 'data/processed/patches\\230707_reflectance_ortho\\patch\\10305_class6_img.tif']","[20, 64, 64]",2,4,-1,test
10306_class6.npy,6.0,10306,"['2023-06-28', '2023-07-07']","['data/processed/patches\\230628_reflectance_ortho\\patch\\10306_class6_img.tif', 'data/processed/patches\\230707_reflectance_ortho\\patch\\10306_class6_img.tif']","[20, 64, 64]",2,4,-1,test
10307_class6.npy,6.0,10307,"['2023-06-28', '2023-07-07']","['data/processed/patches\\230628_reflectance_ortho\\patch\\10307_class6_img.tif', 'data/processed/patches\\230707_reflectance_ortho\\patch\\10307_class6_img.tif']","[20, 64, 64]",2,4,-1,test
10308_class6.npy,6.0,10308,"['2023-06-28', '2023-07-07']","['data/processed/patches\\230628_reflectance_ortho\\patch\\10308_class6_img.tif', 'data/processed/patches\\230707_reflectance_ortho\\patch\\10308_class6_img.tif']","[20, 64, 64]",2,4,-1,test
10309.npy,,10309,"['2023-06-28', '2023-07-07']","['data/processed/patches\\230628_reflectance_ortho\\patch\\10309_img.tif', 'data/processed/patches\\230707_reflectance_ortho\\patch\\10309_img.tif']","[20, 64, 64]",2,4,-1,test
10310_class4.npy,4.0,10310,"['2023-06-28', '2023-07-07']","['data/processed/patches\\230628_reflectance_ortho\\patch\\10310_class4_img.tif', 'data/processed/patches\\230707_reflectance_ortho\\patch\\10310_class4_img.tif']","[20, 64, 64]",2,4,-1,test
10311_class4.npy,4.0,10311,"['2023-06-28', '2023-07-07']","['data/processed/patches\\230628_reflectance_ortho\\patch\\10311_class4_img.tif', 'data/processed/patches\\230707_reflectance_ortho\\patch\\10311_class4_img.tif']","[20, 64, 64]",2,4,-1,test
10312_class4.npy,4.0,10312,"['2023-06-28', '2023-07-07']","['data/processed/patches\\230628_reflectance_ortho\\patch\\10312_class4_img.tif', 'data/processed/patches\\230707_reflectance_ortho\\patch\\10312_class4_img.tif']","[20, 64, 64]",2,4,-1,test
10313_class4.npy,4.0,10313,"['2023-06-28', '2023-07-07']","['data/processed/patches\\230628_reflectance_ortho\\patch\\10313_class4_img.tif', 'data/processed/patches\\230707_reflectance_ortho\\patch\\10313_class4_img.tif']","[20, 64, 64]",2,4,-1,test
10314_class4.npy,4.0,10314,"['2023-06-28', '2023-07-07']","['data/processed/patches\\230628_reflectance_ortho\\patch\\10314_class4_img.tif', 'data/processed/patches\\230707_reflectance_ortho\\patch\\10314_class4_img.tif']","[20, 64, 64]",2,4,-1,test
10315_class4.npy,4.0,10315,"['2023-06-28', '2023-07-07']","['data/processed/patches\\230628_reflectance_ortho\\patch\\10315_class4_img.tif', 'data/processed/patches\\230707_reflectance_ortho\\patch\\10315_class4_img.tif']","[20, 64, 64]",2,4,-1,test
10316_class4.npy,4.0,10316,"['2023-06-28', '2023-07-07']","['data/processed/patches\\230628_reflectance_ortho\\patch\\10316_class4_img.tif', 'data/processed/patches\\230707_reflectance_ortho\\patch\\10316_class4_img.tif']","[20, 64, 64]",2,4,-1,test
10317_class4.npy,4.0,10317,"['2023-06-28', '2023-07-07']","['data/processed/patches\\230628_reflectance_ortho\\patch\\10317_class4_img.tif', 'data/processed/patches\\230707_reflectance_ortho\\patch\\10317_class4_img.tif']","[20, 64, 64]",2,4,-1,test
10318_class4.npy,4.0,10318,"['2023-06-28', '2023-07-07']","['data/processed/patches\\230628_reflectance_ortho\\patch\\10318_class4_img.tif', 'data/processed/patches\\230707_reflectance_ortho\\patch\\10318_class4_img.tif']","[20, 64, 64]",2,4,-1,test
10319_class4.npy,4.0,10319,"['2023-06-28', '2023-07-07']","['data/processed/patches\\230628_reflectance_ortho\\patch\\10319_class4_img.tif', 'data/processed/patches\\230707_reflectance_ortho\\patch\\10319_class4_img.tif']","[20, 64, 64]",2,4,-1,test
10320_class4.npy,4.0,10320,"['2023-06-28', '2023-07-07']","['data/processed/patches\\230628_reflectance_ortho\\patch\\10320_class4_img.tif', 'data/processed/patches\\230707_reflectance_ortho\\patch\\10320_class4_img.tif']","[20, 64, 64]",2,4,-1,test
10321_class4.npy,4.0,10321,"['2023-06-28', '2023-07-07']","['data/processed/patches\\230628_reflectance_ortho\\patch\\10321_class4_img.tif', 'data/processed/patches\\230707_reflectance_ortho\\patch\\10321_class4_img.tif']","[20, 64, 64]",2,4,-1,test
10322_class4.npy,4.0,10322,"['2023-06-28', '2023-07-07']","['data/processed/patches\\230628_reflectance_ortho\\patch\\10322_class4_img.tif', 'data/processed/patches\\230707_reflectance_ortho\\patch\\10322_class4_img.tif']","[20, 64, 64]",2,4,-1,test
10323_class4.npy,4.0,10323,"['2023-06-28', '2023-07-07']","['data/processed/patches\\230628_reflectance_ortho\\patch\\10323_class4_img.tif', 'data/processed/patches\\230707_reflectance_ortho\\patch\\10323_class4_img.tif']","[20, 64, 64]",2,4,-1,test
10324_class4.npy,4.0,10324,"['2023-06-28', '2023-07-07']","['data/processed/patches\\230628_reflectance_ortho\\patch\\10324_class4_img.tif', 'data/processed/patches\\230707_reflectance_ortho\\patch\\10324_class4_img.tif']","[20, 64, 64]",2,4,-1,test
10325_class4.npy,4.0,10325,"['2023-06-28', '2023-07-07']","['data/processed/patches\\230628_reflectance_ortho\\patch\\10325_class4_img.tif', 'data/processed/patches\\230707_reflectance_ortho\\patch\\10325_class4_img.tif']","[20, 64, 64]",2,4,-1,test
10326_class4.npy,4.0,10326,"['2023-06-28', '2023-07-07']","['data/processed/patches\\230628_reflectance_ortho\\patch\\10326_class4_img.tif', 'data/processed/patches\\230707_reflectance_ortho\\patch\\10326_class4_img.tif']","[20, 64, 64]",2,4,-1,test
10327.npy,,10327,"['2023-06-28', '2023-07-07']","['data/processed/patches\\230628_reflectance_ortho\\patch\\10327_img.tif', 'data/processed/patches\\230707_reflectance_ortho\\patch\\10327_img.tif']","[20, 64, 64]",2,4,-1,test
10328_class3.npy,3.0,10328,"['2023-06-28', '2023-07-07']","['data/processed/patches\\230628_reflectance_ortho\\patch\\10328_class3_img.tif', 'data/processed/patches\\230707_reflectance_ortho\\patch\\10328_class3_img.tif']","[20, 64, 64]",2,4,-1,test
10329_class3.npy,3.0,10329,"['2023-06-28', '2023-07-07']","['data/processed/patches\\230628_reflectance_ortho\\patch\\10329_class3_img.tif', 'data/processed/patches\\230707_reflectance_ortho\\patch\\10329_class3_img.tif']","[20, 64, 64]",2,4,-1,test
10330_class3.npy,3.0,10330,"['2023-06-28', '2023-07-07']","['data/processed/patches\\230628_reflectance_ortho\\patch\\10330_class3_img.tif', 'data/processed/patches\\230707_reflectance_ortho\\patch\\10330_class3_img.tif']","[20, 64, 64]",2,4,-1,test
10331_class3.npy,3.0,10331,"['2023-06-28', '2023-07-07']","['data/processed/patches\\230628_reflectance_ortho\\patch\\10331_class3_img.tif', 'data/processed/patches\\230707_reflectance_ortho\\patch\\10331_class3_img.tif']","[20, 64, 64]",2,4,-1,test
10332_class3.npy,3.0,10332,"['2023-06-28', '2023-07-07']","['data/processed/patches\\230628_reflectance_ortho\\patch\\10332_class3_img.tif', 'data/processed/patches\\230707_reflectance_ortho\\patch\\10332_class3_img.tif']","[20, 64, 64]",2,4,-1,test
10333_class3.npy,3.0,10333,"['2023-06-28', '2023-07-07']","['data/processed/patches\\230628_reflectance_ortho\\patch\\10333_class3_img.tif', 'data/processed/patches\\230707_reflectance_ortho\\patch\\10333_class3_img.tif']","[20, 64, 64]",2,4,-1,test
10334_class3.npy,3.0,10334,"['2023-06-28', '2023-07-07']","['data/processed/patches\\230628_reflectance_ortho\\patch\\10334_class3_img.tif', 'data/processed/patches\\230707_reflectance_ortho\\patch\\10334_class3_img.tif']","[20, 64, 64]",2,4,-1,test
10335_class3.npy,3.0,10335,"['2023-06-28', '2023-07-07']","['data/processed/patches\\230628_reflectance_ortho\\patch\\10335_class3_img.tif', 'data/processed/patches\\230707_reflectance_ortho\\patch\\10335_class3_img.tif']","[20, 64, 64]",2,4,-1,test
10336_class3.npy,3.0,10336,"['2023-06-28', '2023-07-07']","['data/processed/patches\\230628_reflectance_ortho\\patch\\10336_class3_img.tif', 'data/processed/patches\\230707_reflectance_ortho\\patch\\10336_class3_img.tif']","[20, 64, 64]",2,4,-1,test
10337_class3.npy,3.0,10337,"['2023-06-28', '2023-07-07']","['data/processed/patches\\230628_reflectance_ortho\\patch\\10337_class3_img.tif', 'data/processed/patches\\230707_reflectance_ortho\\patch\\10337_class3_img.tif']","[20, 64, 64]",2,4,-1,test
10338_class3.npy,3.0,10338,"['2023-06-28', '2023-07-07']","['data/processed/patches\\230628_reflectance_ortho\\patch\\10338_class3_img.tif', 'data/processed/patches\\230707_reflectance_ortho\\patch\\10338_class3_img.tif']","[20, 64, 64]",2,4,-1,test
10339_class3.npy,3.0,10339,"['2023-06-28', '2023-07-07']","['data/processed/patches\\230628_reflectance_ortho\\patch\\10339_class3_img.tif', 'data/processed/patches\\230707_reflectance_ortho\\patch\\10339_class3_img.tif']","[20, 64, 64]",2,4,-1,test
10340_class3.npy,3.0,10340,"['2023-06-28', '2023-07-07']","['data/processed/patches\\230628_reflectance_ortho\\patch\\10340_class3_img.tif', 'data/processed/patches\\230707_reflectance_ortho\\patch\\10340_class3_img.tif']","[20, 64, 64]",2,4,-1,test
10341_class3.npy,3.0,10341,"['2023-06-28', '2023-07-07']","['data/processed/patches\\230628_reflectance_ortho\\patch\\10341_class3_img.tif', 'data/processed/patches\\230707_reflectance_ortho\\patch\\10341_class3_img.tif']","[20, 64, 64]",2,4,-1,test
10342_class3.npy,3.0,10342,"['2023-06-28', '2023-07-07']","['data/processed/patches\\230628_reflectance_ortho\\patch\\10342_class3_img.tif', 'data/processed/patches\\230707_reflectance_ortho\\patch\\10342_class3_img.tif']","[20, 64, 64]",2,4,-1,test
10343_class3.npy,3.0,10343,"['2023-06-28', '2023-07-07']","['data/processed/patches\\230628_reflectance_ortho\\patch\\10343_class3_img.tif', 'data/processed/patches\\230707_reflectance_ortho\\patch\\10343_class3_img.tif']","[20, 64, 64]",2,4,-1,test
10344.npy,,10344,"['2023-06-28', '2023-07-07']","['data/processed/patches\\230628_reflectance_ortho\\patch\\10344_img.tif', 'data/processed/patches\\230707_reflectance_ortho\\patch\\10344_img.tif']","[20, 64, 64]",2,4,-1,test
10345_class3.npy,3.0,10345,"['2023-06-28', '2023-07-07']","['data/processed/patches\\230628_reflectance_ortho\\patch\\10345_class3_img.tif', 'data/processed/patches\\230707_reflectance_ortho\\patch\\10345_class3_img.tif']","[20, 64, 64]",2,4,-1,test
10346_class3.npy,3.0,10346,"['2023-06-28', '2023-07-07']","['data/processed/patches\\230628_reflectance_ortho\\patch\\10346_class3_img.tif', 'data/processed/patches\\230707_reflectance_ortho\\patch\\10346_class3_img.tif']","[20, 64, 64]",2,4,-1,test
10347_class3.npy,3.0,10347,"['2023-06-28', '2023-07-07']","['data/processed/patches\\230628_reflectance_ortho\\patch\\10347_class3_img.tif', 'data/processed/patches\\230707_reflectance_ortho\\patch\\10347_class3_img.tif']","[20, 64, 64]",2,4,-1,test
10348_class3.npy,3.0,10348,"['2023-06-28', '2023-07-07']","['data/processed/patches\\230628_reflectance_ortho\\patch\\10348_class3_img.tif', 'data/processed/patches\\230707_reflectance_ortho\\patch\\10348_class3_img.tif']","[20, 64, 64]",2,4,-1,test
10349_class3.npy,3.0,10349,"['2023-06-28', '2023-07-07']","['data/processed/patches\\230628_reflectance_ortho\\patch\\10349_class3_img.tif', 'data/processed/patches\\230707_reflectance_ortho\\patch\\10349_class3_img.tif']","[20, 64, 64]",2,4,-1,test
10350_class3.npy,3.0,10350,"['2023-06-28', '2023-07-07']","['data/processed/patches\\230628_reflectance_ortho\\patch\\10350_class3_img.tif', 'data/processed/patches\\230707_reflectance_ortho\\patch\\10350_class3_img.tif']","[20, 64, 64]",2,4,-1,test
10351_class3.npy,3.0,10351,"['2023-06-28', '2023-07-07']","['data/processed/patches\\230628_reflectance_ortho\\patch\\10351_class3_img.tif', 'data/processed/patches\\230707_reflectance_ortho\\patch\\10351_class3_img.tif']","[20, 64, 64]",2,4,-1,test
10352_class3.npy,3.0,10352,"['2023-06-28', '2023-07-07']","['data/processed/patches\\230628_reflectance_ortho\\patch\\10352_class3_img.tif', 'data/processed/patches\\230707_reflectance_ortho\\patch\\10352_class3_img.tif']","[20, 64, 64]",2,4,-1,test
10353_class3.npy,3.0,10353,"['2023-06-28', '2023-07-07']","['data/processed/patches\\230628_reflectance_ortho\\patch\\10353_class3_img.tif', 'data/processed/patches\\230707_reflectance_ortho\\patch\\10353_class3_img.tif']","[20, 64, 64]",2,4,-1,test
10354_class3.npy,3.0,10354,"['2023-06-28', '2023-07-07']","['data/processed/patches\\230628_reflectance_ortho\\patch\\10354_class3_img.tif', 'data/processed/patches\\230707_reflectance_ortho\\patch\\10354_class3_img.tif']","[20, 64, 64]",2,4,-1,test
10355_class3.npy,3.0,10355,"['2023-06-28', '2023-07-07']","['data/processed/patches\\230628_reflectance_ortho\\patch\\10355_class3_img.tif', 'data/processed/patches\\230707_reflectance_ortho\\patch\\10355_class3_img.tif']","[20, 64, 64]",2,4,-1,test
10356_class3.npy,3.0,10356,"['2023-06-28', '2023-07-07']","['data/processed/patches\\230628_reflectance_ortho\\patch\\10356_class3_img.tif', 'data/processed/patches\\230707_reflectance_ortho\\patch\\10356_class3_img.tif']","[20, 64, 64]",2,4,-1,test
10357_class3.npy,3.0,10357,"['2023-06-28', '2023-07-07']","['data/processed/patches\\230628_reflectance_ortho\\patch\\10357_class3_img.tif', 'data/processed/patches\\230707_reflectance_ortho\\patch\\10357_class3_img.tif']","[20, 64, 64]",2,4,-1,test
10358_class3.npy,3.0,10358,"['2023-06-28', '2023-07-07']","['data/processed/patches\\230628_reflectance_ortho\\patch\\10358_class3_img.tif', 'data/processed/patches\\230707_reflectance_ortho\\patch\\10358_class3_img.tif']","[20, 64, 64]",2,4,-1,test
10359_class3.npy,3.0,10359,"['2023-06-28', '2023-07-07']","['data/processed/patches\\230628_reflectance_ortho\\patch\\10359_class3_img.tif', 'data/processed/patches\\230707_reflectance_ortho\\patch\\10359_class3_img.tif']","[20, 64, 64]",2,4,-1,test
10360_class3.npy,3.0,10360,"['2023-06-28', '2023-07-07']","['data/processed/patches\\230628_reflectance_ortho\\patch\\10360_class3_img.tif', 'data/processed/patches\\230707_reflectance_ortho\\patch\\10360_class3_img.tif']","[20, 64, 64]",2,4,-1,test
10361_class3.npy,3.0,10361,"['2023-06-28', '2023-07-07']","['data/processed/patches\\230628_reflectance_ortho\\patch\\10361_class3_img.tif', 'data/processed/patches\\230707_reflectance_ortho\\patch\\10361_class3_img.tif']","[20, 64, 64]",2,4,-1,test
10362.npy,,10362,"['2023-06-28', '2023-07-07']","['data/processed/patches\\230628_reflectance_ortho\\patch\\10362_img.tif', 'data/processed/patches\\230707_reflectance_ortho\\patch\\10362_img.tif']","[20, 64, 64]",2,4,-1,test
10363.npy,,10363,"['2023-06-28', '2023-07-07']","['data/processed/patches\\230628_reflectance_ortho\\patch\\10363_img.tif', 'data/processed/patches\\230707_reflectance_ortho\\patch\\10363_img.tif']","[20, 64, 64]",2,4,-1,test
10364.npy,,10364,"['2023-06-28', '2023-07-07']","['data/processed/patches\\230628_reflectance_ortho\\patch\\10364_img.tif', 'data/processed/patches\\230707_reflectance_ortho\\patch\\10364_img.tif']","[20, 64, 64]",2,4,-1,test
10365.npy,,10365,"['2023-06-28', '2023-07-07']","['data/processed/patches\\230628_reflectance_ortho\\patch\\10365_img.tif', 'data/processed/patches\\230707_reflectance_ortho\\patch\\10365_img.tif']","[20, 64, 64]",2,4,-1,test
10366.npy,,10366,"['2023-06-28', '2023-07-07']","['data/processed/patches\\230628_reflectance_ortho\\patch\\10366_img.tif', 'data/processed/patches\\230707_reflectance_ortho\\patch\\10366_img.tif']","[20, 64, 64]",2,4,-1,test
10367.npy,,10367,"['2023-06-28', '2023-07-07']","['data/processed/patches\\230628_reflectance_ortho\\patch\\10367_img.tif', 'data/processed/patches\\230707_reflectance_ortho\\patch\\10367_img.tif']","[20, 64, 64]",2,4,-1,test
